Arrival_Date,Commodity,Commodity_Code,District,Grade,Market,Max_Price,Min_Price,Modal_Price,State,Variety
2007-01-08,Wheat,1,Parbhani,FAQ,Palam,1236,1011,1090,Maharashtra,Sharbati
2007-01-08,Wheat,1,Beed,FAQ,Gevrai,1450,1100,1350,Maharashtra,Other
2007-01-08,Wheat,1,Sholapur,FAQ,Solapur,1775,1100,1470,Maharashtra,Sharbati
2007-01-08,Wheat,1,Nashik,FAQ,Satana,1426,1231,1348,Maharashtra,Maharashtra 2189
2007-01-09,Wheat,1,Jalgaon,FAQ,Chopada,1222,1026,1200,Maharashtra,Other
2007-01-09,Wheat,1,Jalgaon,FAQ,Jalgaon,1375,1225,1331,Maharashtra,147 Average
2007-01-09,Wheat,1,Thane,FAQ,Ulhasnagar,1600,1000,1275,Maharashtra,Other
2007-01-09,Wheat,1,Jalana,FAQ,Jalana,1500,1050,1300,Maharashtra,Other
2007-01-09,Wheat,1,Beed,FAQ,Ambejaogai,1500,1081,1250,Maharashtra,Other
2007-01-09,Wheat,1,Buldhana,FAQ,Chikali,1415,1166,1290,Maharashtra,Other
2007-01-09,Wheat,1,Kolhapur,FAQ,Kolhapur(Laxmipuri),1900,1050,1400,Maharashtra,Other
2007-01-09,Wheat,1,Akola,FAQ,Akot,1376,1100,1307,Maharashtra,Other
2007-01-10,Wheat,1,Ahmednagar,FAQ,Shrirampur,1400,1000,1200,Maharashtra,Other
2007-01-10,Wheat,1,Nashik,FAQ,Sinner,1421,1001,1300,Maharashtra,Other
2007-01-10,Wheat,1,Pune,FAQ,Baramati,1800,1200,1600,Maharashtra,Other
2007-01-10,Wheat,1,Latur,FAQ,Ahmedpur,1045,800,1000,Maharashtra,Other
2007-01-10,Wheat,1,Buldhana,FAQ,Chikali,1395,1140,1267,Maharashtra,Other
2007-01-10,Wheat,1,Amarawati,FAQ,Chandur Railway,1000,1000,1000,Maharashtra,Other
2007-01-10,Wheat,1,Sholapur,FAQ,Solapur,1765,1115,1460,Maharashtra,Sharbati
2007-01-10,Wheat,1,Jalgaon,FAQ,Jalgaon,1331,1150,1225,Maharashtra,147 Average
2007-01-10,Wheat,1,Amarawati,FAQ,Amarawati,1250,1100,1175,Maharashtra,147 Average
2007-01-10,Wheat,1,Buldhana,FAQ,Jalgaon(Jamod),1400,1000,1200,Maharashtra,Other
2007-01-11,Wheat,1,Jalana,FAQ,Ambad (Vadigodri),1075,900,1040,Maharashtra,Other
2007-01-11,Wheat,1,Jalana,FAQ,Jalana,1351,1050,1241,Maharashtra,Other
2007-01-11,Wheat,1,Jalgaon,FAQ,Chalisgaon,1400,1100,1300,Maharashtra,Maharashtra 2189
2007-01-11,Wheat,1,Ahmednagar,FAQ,Shrirampur,1375,1111,1200,Maharashtra,Other
2007-01-11,Wheat,1,Jalgaon,FAQ,Bhusaval,1277,1081,1241,Maharashtra,Other
2007-01-11,Wheat,1,Dhule,FAQ,Dhule,1434,1060,1320,Maharashtra,Other
2007-01-11,Wheat,1,Buldhana,FAQ,Malkapur,1325,800,1251,Maharashtra,Other
2007-01-11,Wheat,1,Nashik,FAQ,Malegaon,1341,901,1131,Maharashtra,Other
2007-01-11,Wheat,1,Amarawati,FAQ,Achalpur,1350,850,1100,Maharashtra,Other
2007-01-11,Wheat,1,Sholapur,FAQ,Pandharpur,1403,1250,1403,Maharashtra,Other
2007-01-11,Wheat,1,Jalgaon,FAQ,Jalgaon,1331,1111,1251,Maharashtra,147 Average
2007-01-12,Wheat,1,Amarawati,FAQ,Amarawati,1300,1100,1200,Maharashtra,Other
2007-01-12,Wheat,1,Dhule,FAQ,Dhule,1471,911,1351,Maharashtra,Other
2007-01-12,Wheat,1,Akola,FAQ,Murtizapur,1070,1000,1025,Maharashtra,Other
2007-01-12,Wheat,1,Sholapur,FAQ,Solapur,1750,1100,1460,Maharashtra,Sharbati
2007-01-12,Wheat,1,Jalgaon,FAQ,Parola,1440,1100,1225,Maharashtra,Other
2007-01-13,Wheat,1,Jalgaon,FAQ,Bhusaval,1260,1150,1150,Maharashtra,Other
2007-01-13,Wheat,1,Ahmednagar,FAQ,Pathardi,1400,1000,1300,Maharashtra,Other
2007-01-13,Wheat,1,Vashim,FAQ,Washim,1250,1100,1200,Maharashtra,Maharashtra 2189
2007-01-13,Wheat,1,Nashik,FAQ,Malegaon,1352,1011,1151,Maharashtra,Other
2007-01-13,Wheat,1,Amarawati,FAQ,Anajngaon,1350,1200,1250,Maharashtra,Other
2007-01-13,Wheat,1,Akola,FAQ,Akola,1311,900,1125,Maharashtra,Kalyan
2007-01-13,Wheat,1,Dhule,FAQ,Dondaicha(Sindhkheda),1275,1275,1275,Maharashtra,Other
2007-01-13,Wheat,1,Chattrapati Sambhajinagar,FAQ,Gangapur,1470,1170,1300,Maharashtra,Other
