Arrival_Date,Commodity,Commodity_Code,District,Grade,Market,Max_Price,Min_Price,Modal_Price,State,Variety,Price_Range,Modal_Position,Year,Month,Week_Of_Year,Day_Of_Week,Quarter,Lag_1,Lag_2,Lag_3,Lag_5,Lag_7,Lag_14,Lag_30,Rolling_Mean_3,Rolling_Mean_7,Rolling_Mean_14,Rolling_Mean_30,Rolling_Std_7,Rolling_Std_14,Price_Change_1,Price_Change_3,Price_Change_7,Price_Change_14,Price_Change_Pct_1,Price_Change_Pct_7,Price_Change_Pct_14,Target_Date,Future_Modal_Price,Target_Price,Actual_Future_Change_Pct
2009-05-29,Sugarcane,150,Thane,FAQ,Ulhasnagar,2000,1800,1900,Maharashtra,Other,200,0.5,2009,5,22,4,2,1900.0,1900.0,2100.0,1900.0,1900.0,1700.0,2100.0,1966.6666666666667,1928.5714285714287,1896.4285714285713,1938.3333333333333,75.59289460184543,79.57648887967852,0.0,-200.0,0.0,200.0,0.0,0.0,11.76470588235294,2009-05-31,,,
2009-05-30,Sugarcane,150,Thane,FAQ,Ulhasnagar,2000,1800,1900,Maharashtra,Other,200,0.5,2009,5,22,5,2,1900.0,1900.0,1900.0,1900.0,1900.0,1900.0,2100.0,1900.0,1928.5714285714287,1910.7142857142858,1931.6666666666667,75.59289460184543,56.08568797478025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-06-01,,,
2010-07-23,Sugarcane,150,Sholapur,FAQ,Barshi,2400,2400,2400,Maharashtra,Other,0,,2010,7,29,4,3,,,,,,,,,,,,,,,,,,,,,2010-07-25,,,
2010-11-08,Sugarcane,150,Thane,FAQ,Ulhasnagar,35000,32000,33000,Maharashtra,Other,3000,0.3333333333333333,2010,11,45,0,4,1900.0,1900.0,1900.0,2100.0,1900.0,1900.0,2100.0,1900.0,1928.5714285714287,1910.7142857142858,1925.0,75.59289460184543,56.08568797478025,31100.0,31100.0,31100.0,31100.0,1636.842105263158,1636.842105263158,1636.842105263158,2010-11-10,,,
2011-04-06,Sugarcane,150,Thane,FAQ,Ulhasnagar,40000,35000,36000,Maharashtra,Other,5000,0.2,2011,4,14,2,2,33000.0,1900.0,1900.0,1900.0,1900.0,1850.0,2100.0,12266.666666666666,6371.428571428572,4132.142857142857,2955.0,11742.332858183716,8308.929560392267,3000.0,34100.0,34100.0,34150.0,9.090909090909092,1794.736842105263,1845.945945945946,2011-04-08,,,
2013-09-17,Sugarcane,150,Thane,FAQ,Ulhasnagar,10,5,7,Maharashtra,Other,5,0.4,2013,9,38,1,3,36000.0,33000.0,1900.0,1900.0,2100.0,1900.0,2100.0,23633.333333333332,11242.857142857143,6571.428571428572,4085.0,15911.406510514938,11846.935895407307,-35993.0,-1893.0,-2093.0,-1893.0,-99.98055555555555,-99.66666666666667,-99.63157894736842,2013-09-19,,,
2013-10-27,Sugarcane,150,Nagpur,FAQ,Kamthi,800,200,500,Maharashtra,Other,600,0.5,2013,10,43,6,4,,,,,,,,,,,,,,,,,,,,,2013-10-29,1000.0,1000.0,100.0
2013-10-29,Sugarcane,150,Nagpur,FAQ,Kamthi,1200,800,1000,Maharashtra,Other,400,0.5,2013,10,44,1,4,500.0,,,,,,,,,,,,,500.0,,,,100.0,,,2013-10-31,500.0,500.0,-50.0
2013-10-31,Sugarcane,150,Nagpur,FAQ,Kamthi,600,400,500,Maharashtra,Other,200,0.5,2013,10,44,3,4,1000.0,500.0,,,,,,750.0,,,,,,-500.0,,,,-50.0,,,2013-11-02,400.0,400.0,-20.0
2013-11-02,Sugarcane,150,Nagpur,FAQ,Kamthi,500,300,400,Maharashtra,Other,200,0.5,2013,11,44,5,4,500.0,1000.0,500.0,,,,,666.6666666666666,666.6666666666666,,,288.67513459481285,,-100.0,-100.0,,,-20.0,,,2013-11-04,,,
2013-11-13,Sugarcane,150,Nagpur,FAQ,Kamthi,600,400,500,Maharashtra,Other,200,0.5,2013,11,46,2,4,400.0,500.0,1000.0,,,,,633.3333333333334,600.0,,,270.801280154532,,100.0,-500.0,,,25.0,,,2013-11-15,,,
2014-10-03,Sugarcane,150,Nagpur,FAQ,Kamthi,400,200,300,Maharashtra,Other,200,0.5,2014,10,40,4,4,500.0,400.0,500.0,500.0,,,,466.6666666666667,580.0,580.0,,238.74672772626644,238.74672772626644,-200.0,-200.0,,,-40.0,,,2014-10-05,,,
2014-10-22,Sugarcane,150,Nagpur,FAQ,Kamthi,1000,600,800,Maharashtra,Other,400,0.5,2014,10,43,2,4,300.0,500.0,400.0,1000.0,,,,400.0,533.3333333333334,533.3333333333334,,242.21202832779935,242.21202832779935,500.0,400.0,,,166.66666666666669,,,2014-10-24,,,
2014-11-02,Sugarcane,150,Nagpur,FAQ,Kamthi,1000,600,800,Maharashtra,Other,400,0.5,2014,11,44,6,4,800.0,300.0,500.0,500.0,500.0,,,533.3333333333334,571.4285714285714,571.4285714285714,,242.99715851758236,242.99715851758236,0.0,300.0,300.0,,0.0,60.0,,2014-11-04,,,
2015-12-07,Sugarcane,150,Thane,FAQ,Ulhasnagar,500,300,400,Maharashtra,Other,200,0.5,2015,12,50,0,4,7.0,36000.0,33000.0,1900.0,1900.0,1900.0,1900.0,23002.333333333332,10943.857142857143,6436.214285714285,4015.233333333333,16130.013354288452,11914.961791336598,393.0,-32600.0,-1500.0,-1500.0,5614.285714285715,-78.94736842105263,-78.94736842105263,2015-12-09,500.0,500.0,25.0
2015-12-08,Sugarcane,150,Thane,FAQ,Ulhasnagar,4000,3500,3750,Maharashtra,Other,500,0.5,2015,12,50,1,4,400.0,7.0,36000.0,1900.0,1900.0,1900.0,2100.0,12135.666666666666,10729.57142857143,6329.071428571428,3965.233333333333,16279.456009104879,11965.527462508453,3350.0,-32250.0,1850.0,1850.0,837.5,97.36842105263158,97.36842105263158,2015-12-10,3250.0,3250.0,-13.333333333333334
2015-12-09,Sugarcane,150,Thane,FAQ,Ulhasnagar,600,400,500,Maharashtra,Other,200,0.5,2015,12,50,2,4,3750.0,400.0,7.0,33000.0,1900.0,1900.0,1900.0,1385.6666666666667,10993.857142857143,6461.214285714285,4020.233333333333,16126.522072128793,11922.991649482374,-3250.0,493.0,-1400.0,-1400.0,-86.66666666666667,-73.68421052631578,-73.68421052631578,2015-12-11,3000.0,3000.0,500.0
2015-12-10,Sugarcane,150,Thane,FAQ,Ulhasnagar,3500,2800,3250,Maharashtra,Other,700,0.6428571428571429,2015,12,50,3,4,500.0,3750.0,400.0,36000.0,1900.0,1900.0,1900.0,1550.0,10793.857142857143,6361.214285714285,3973.5666666666666,16266.176998387087,11969.96847356925,2750.0,2850.0,1350.0,1350.0,550.0,71.05263157894737,71.05263157894737,2015-12-12,500.0,500.0,-84.61538461538461
2015-12-11,Sugarcane,150,Thane,FAQ,Ulhasnagar,3200,2800,3000,Maharashtra,Other,400,0.5,2015,12,50,4,4,3250.0,500.0,3750.0,7.0,33000.0,1900.0,1900.0,2500.0,10986.714285714286,6457.642857142857,4018.5666666666666,16150.747214027857,11936.656313204317,-250.0,-750.0,-30000.0,1100.0,-7.6923076923076925,-90.9090909090909,57.89473684210527,2015-12-13,,,
2015-12-12,Sugarcane,150,Thane,FAQ,Ulhasnagar,650,350,500,Maharashtra,Other,300,0.5,2015,12,50,5,4,3000.0,3250.0,500.0,400.0,36000.0,1900.0,1900.0,2250.0,6701.0,6536.214285714285,4055.233333333333,13010.96487582685,11907.934292075837,-2500.0,0.0,-35500.0,-1400.0,-83.33333333333334,-98.61111111111111,-73.68421052631578,2015-12-14,550.0,550.0,10.0
2015-12-14,Sugarcane,150,Thane,FAQ,Ulhasnagar,700,400,550,Maharashtra,Other,300,0.5,2015,12,51,0,4,500.0,3000.0,3250.0,3750.0,7.0,2100.0,1900.0,2250.0,1629.5714285714287,6436.214285714285,4008.5666666666666,1617.4325186482988,11955.645876955576,50.0,-2700.0,543.0,-1550.0,10.0,7757.142857142857,-73.80952380952381,2015-12-16,,,
2015-12-15,Sugarcane,150,Thane,FAQ,Ulhasnagar,700,400,550,Maharashtra,Other,300,0.5,2015,12,51,1,4,550.0,500.0,3000.0,500.0,400.0,1900.0,1900.0,1350.0,1707.142857142857,6325.5,3963.5666666666666,1537.7008192505577,12005.960844834217,0.0,-2450.0,150.0,-1350.0,0.0,37.5,-71.05263157894737,2015-12-17,450.0,450.0,-18.181818181818183
2015-12-17,Sugarcane,150,Thane,FAQ,Ulhasnagar,500,400,450,Maharashtra,Other,100,0.5,2015,12,51,3,4,550.0,550.0,500.0,3250.0,3750.0,1900.0,1900.0,533.3333333333334,1728.5714285714287,6229.071428571428,3918.5666666666666,1517.3598625181105,12049.581597998049,-100.0,-50.0,-3300.0,-1450.0,-18.181818181818183,-88.0,-76.31578947368422,2015-12-19,,,
2015-12-21,Sugarcane,150,Thane,FAQ,Ulhasnagar,600,400,500,Maharashtra,Other,200,0.5,2015,12,52,0,4,450.0,550.0,550.0,3000.0,500.0,1900.0,1900.0,516.6666666666666,1257.142857142857,6125.5,3870.233333333333,1278.484966483313,12095.797253273871,50.0,-50.0,0.0,-1400.0,11.11111111111111,0.0,-73.68421052631578,2015-12-23,500.0,500.0,0.0
2015-12-22,Sugarcane,150,Thane,FAQ,Ulhasnagar,800,400,600,Maharashtra,Other,400,0.5,2015,12,52,1,4,500.0,450.0,550.0,500.0,3250.0,1900.0,1900.0,500.0,1257.142857142857,6025.5,3823.5666666666666,1278.484966483313,12139.127599816036,100.0,50.0,-2650.0,-1300.0,20.0,-81.53846153846153,-68.42105263157895,2015-12-24,,,
2015-12-23,Sugarcane,150,Thane,FAQ,Ulhasnagar,600,400,500,Maharashtra,Other,200,0.5,2015,12,52,2,4,600.0,500.0,450.0,550.0,3000.0,33000.0,1700.0,516.6666666666666,878.5714285714286,5932.642857142857,3780.233333333333,936.6861546862865,12178.02254761953,-100.0,50.0,-2500.0,-32500.0,-16.666666666666664,-83.33333333333334,-98.48484848484848,2015-12-25,,,
2015-12-28,Sugarcane,150,Thane,FAQ,Ulhasnagar,600,400,500,Maharashtra,Other,200,0.5,2015,12,53,0,4,500.0,600.0,500.0,550.0,500.0,36000.0,1900.0,533.3333333333334,521.4285714285714,3611.214285714286,3740.233333333333,48.79500364774011,9402.865309440125,0.0,0.0,0.0,-35500.0,0.0,0.0,-98.61111111111111,2015-12-30,450.0,450.0,-10.0
2015-12-29,Sugarcane,150,Thane,FAQ,Ulhasnagar,600,300,450,Maharashtra,Other,300,0.5,2015,12,53,1,4,500.0,500.0,600.0,450.0,550.0,7.0,1900.0,533.3333333333334,521.4285714285714,1075.5,3693.5666666666666,48.79500364774011,1240.6185026956384,-50.0,-150.0,-100.0,443.0,-10.0,-18.181818181818183,6328.571428571428,2015-12-31,500.0,500.0,11.11111111111111
2015-12-30,Sugarcane,150,Thane,FAQ,Ulhasnagar,600,300,450,Maharashtra,Other,300,0.5,2015,12,53,2,4,450.0,500.0,500.0,500.0,550.0,400.0,1850.0,483.3333333333333,507.14285714285717,1107.142857142857,3645.233333333333,53.45224838277146,1216.6879921860284,0.0,-50.0,-100.0,50.0,0.0,-18.181818181818183,12.5,2016-01-01,,,
2015-12-31,Sugarcane,150,Thane,FAQ,Ulhasnagar,600,300,500,Maharashtra,Other,300,0.6666666666666666,2015,12,53,3,4,450.0,450.0,500.0,600.0,450.0,3750.0,1900.0,466.6666666666667,492.85714285714283,1110.7142857142858,3598.5666666666666,53.45224838277191,1214.5240554713932,50.0,0.0,50.0,-3250.0,11.11111111111111,11.11111111111111,-86.66666666666667,2016-01-02,450.0,450.0,-10.0
2016-01-02,Sugarcane,150,Thane,FAQ,Ulhasnagar,600,300,450,Maharashtra,Other,300,0.5,2016,1,53,5,1,500.0,450.0,450.0,500.0,500.0,500.0,1900.0,466.6666666666667,500.0,878.5714285714286,3551.9,50.00000000030661,953.8816016100257,-50.0,0.0,-50.0,-50.0,-10.0,-10.0,-10.0,2016-01-04,,,
2016-01-05,Sugarcane,150,Thane,FAQ,Ulhasnagar,400,300,350,Maharashtra,Other,100,0.5,2016,1,1,1,1,450.0,500.0,450.0,500.0,600.0,3250.0,1900.0,466.6666666666667,492.85714285714283,875.0,3503.5666666666666,53.45224838277191,955.5002717062758,-100.0,-100.0,-250.0,-2900.0,-22.22222222222222,-41.66666666666667,-89.23076923076924,2016-01-07,500.0,500.0,42.857142857142854
2016-01-06,Sugarcane,150,Thane,FAQ,Ulhasnagar,500,300,400,Maharashtra,Other,200,0.5,2016,1,1,2,1,350.0,450.0,500.0,450.0,500.0,3000.0,1900.0,433.3333333333333,457.14285714285717,667.8571428571429,3451.9,53.45224838277305,673.854339104281,50.0,-100.0,-100.0,-2600.0,14.285714285714285,-20.0,-86.66666666666667,2016-01-08,350.0,350.0,-12.5
2016-01-07,Sugarcane,150,Thane,FAQ,Ulhasnagar,600,400,500,Maharashtra,Other,200,0.5,2016,1,1,3,1,400.0,350.0,450.0,450.0,500.0,500.0,1900.0,400.0,442.85714285714283,482.14285714285717,3401.9,53.452248382773504,63.87229704392048,100.0,50.0,0.0,0.0,25.0,0.0,0.0,2016-01-09,450.0,450.0,-10.0
2016-01-08,Sugarcane,150,Thane,FAQ,Ulhasnagar,400,300,350,Maharashtra,Other,100,0.5,2016,1,1,4,1,500.0,400.0,350.0,500.0,450.0,550.0,1900.0,416.6666666666667,442.85714285714283,482.14285714285717,3355.233333333333,53.452248382773504,63.87229704392048,-150.0,0.0,-100.0,-200.0,-30.0,-22.22222222222222,-36.36363636363637,2016-01-10,,,
2016-01-09,Sugarcane,150,Thane,FAQ,Ulhasnagar,600,300,450,Maharashtra,Other,300,0.5,2016,1,1,5,1,350.0,500.0,400.0,450.0,450.0,550.0,1900.0,416.6666666666667,428.57142857142856,467.85714285714283,3303.5666666666666,63.62090102827805,69.63405128884524,100.0,50.0,0.0,-100.0,28.57142857142857,0.0,-18.181818181818183,2016-01-11,450.0,450.0,0.0
2016-01-11,Sugarcane,150,Thane,FAQ,Ulhasnagar,600,300,450,Maharashtra,Other,300,0.5,2016,1,2,0,1,450.0,350.0,500.0,350.0,500.0,450.0,2100.0,433.3333333333333,428.57142857142856,460.7142857142857,3255.233333333333,63.62090102827805,65.57019558798764,0.0,-50.0,-50.0,0.0,0.0,-10.0,0.0,2016-01-13,450.0,450.0,0.0
2016-01-13,Sugarcane,150,Thane,FAQ,Ulhasnagar,600,300,450,Maharashtra,Other,300,0.5,2016,1,2,2,1,450.0,450.0,350.0,400.0,450.0,500.0,1900.0,416.6666666666667,421.42857142857144,460.7142857142857,3200.233333333333,56.69467095165683,65.57019558798764,0.0,100.0,0.0,-50.0,0.0,0.0,-10.0,2016-01-15,400.0,400.0,-11.11111111111111
2016-01-14,Sugarcane,150,Thane,FAQ,Ulhasnagar,600,300,450,Maharashtra,Other,300,0.5,2016,1,2,3,1,450.0,450.0,450.0,500.0,350.0,600.0,1900.0,450.0,421.42857142857144,457.14285714285717,3151.9,56.69467095165683,64.62061726585847,0.0,0.0,100.0,-150.0,0.0,28.57142857142857,-25.0,2016-01-16,,,
2016-01-15,Sugarcane,150,Thane,FAQ,Ulhasnagar,500,300,400,Maharashtra,Other,200,0.5,2016,1,2,4,1,450.0,450.0,450.0,350.0,400.0,500.0,1900.0,450.0,435.7142857142857,446.42857142857144,3103.5666666666666,47.55948656089172,49.86244815750713,-50.0,-50.0,0.0,-100.0,-11.11111111111111,0.0,-20.0,2016-01-17,,,
2016-01-18,Sugarcane,150,Thane,FAQ,Ulhasnagar,600,300,450,Maharashtra,Other,300,0.5,2016,1,3,0,1,400.0,450.0,450.0,450.0,500.0,500.0,1900.0,433.3333333333333,435.7142857142857,439.2857142857143,3053.5666666666666,47.55948656089172,48.748062796073754,50.0,0.0,-50.0,-50.0,12.5,-10.0,-10.0,2016-01-20,450.0,450.0,0.0
2016-01-19,Sugarcane,150,Thane,FAQ,Ulhasnagar,600,300,450,Maharashtra,Other,300,0.5,2016,1,3,1,1,450.0,400.0,450.0,450.0,350.0,450.0,33000.0,433.3333333333333,428.57142857142856,435.7142857142857,3005.233333333333,39.33978962386492,45.693676673128394,0.0,0.0,100.0,0.0,0.0,28.57142857142857,0.0,2016-01-21,400.0,400.0,-11.11111111111111
2016-01-20,Sugarcane,150,Thane,FAQ,Ulhasnagar,600,300,450,Maharashtra,Other,300,0.5,2016,1,3,2,1,450.0,450.0,400.0,450.0,450.0,450.0,36000.0,433.3333333333333,442.85714285714283,435.7142857142857,1920.2333333333333,18.898223651277707,45.693676673128394,0.0,50.0,0.0,0.0,0.0,0.0,0.0,2016-01-22,450.0,450.0,0.0
2016-01-21,Sugarcane,150,Thane,FAQ,Ulhasnagar,500,300,400,Maharashtra,Other,200,0.5,2016,1,3,3,1,450.0,450.0,450.0,450.0,450.0,500.0,7.0,450.0,442.85714285714283,435.7142857142857,735.2333333333333,18.898223651277707,45.693676673128394,-50.0,-50.0,-50.0,-100.0,-11.11111111111111,-11.11111111111111,-20.0,2016-01-23,,,
2016-01-22,Sugarcane,150,Thane,FAQ,Ulhasnagar,600,300,450,Maharashtra,Other,300,0.5,2016,1,3,4,1,400.0,450.0,450.0,400.0,450.0,450.0,400.0,433.3333333333333,435.7142857142857,428.57142857142856,748.3333333333334,24.397501824346158,42.58153136258838,50.0,0.0,0.0,0.0,12.5,0.0,0.0,2016-01-24,,,
2016-01-25,Sugarcane,150,Thane,FAQ,Ulhasnagar,600,300,450,Maharashtra,Other,300,0.5,2016,1,4,0,1,450.0,400.0,450.0,450.0,450.0,350.0,3750.0,433.3333333333333,435.7142857142857,428.57142857142856,750.0,24.397501824346158,42.58153136258838,0.0,0.0,0.0,100.0,0.0,0.0,28.57142857142857,2016-01-27,400.0,400.0,-11.11111111111111
2016-01-27,Sugarcane,150,Thane,FAQ,Ulhasnagar,500,300,400,Maharashtra,Other,200,0.5,2016,1,4,2,1,450.0,450.0,400.0,450.0,400.0,400.0,500.0,433.3333333333333,435.7142857142857,435.7142857142857,640.0,24.397501824346158,36.31365196007734,-50.0,0.0,0.0,0.0,-11.11111111111111,0.0,0.0,2016-01-29,,,
2016-02-02,Sugarcane,150,Thane,FAQ,Ulhasnagar,500,300,400,Maharashtra,Other,200,0.5,2016,2,5,1,1,400.0,450.0,450.0,450.0,450.0,500.0,3250.0,433.3333333333333,435.7142857142857,435.7142857142857,636.6666666666666,24.397501824346158,36.31365196007734,0.0,-50.0,-50.0,-100.0,0.0,-11.11111111111111,-20.0,2016-02-04,,,
2016-02-03,Sugarcane,150,Thane,FAQ,Ulhasnagar,600,300,450,Maharashtra,Other,300,0.5,2016,2,5,2,1,400.0,400.0,450.0,400.0,450.0,350.0,3000.0,416.6666666666667,428.57142857142856,428.57142857142856,541.6666666666666,26.726124191820578,32.31030863288571,50.0,0.0,0.0,100.0,12.5,0.0,28.57142857142857,2016-02-05,400.0,400.0,-11.11111111111111
2016-02-05,Sugarcane,150,Thane,FAQ,Ulhasnagar,500,300,400,Maharashtra,Other,200,0.5,2016,2,5,4,1,450.0,400.0,400.0,450.0,450.0,450.0,500.0,416.6666666666667,428.57142857142856,435.7142857142857,456.6666666666667,26.726124191820578,23.440361546846052,-50.0,0.0,-50.0,-50.0,-11.11111111111111,-11.11111111111111,-11.11111111111111,2016-02-07,,,
2016-02-09,Sugarcane,150,Thane,FAQ,Ulhasnagar,500,300,400,Maharashtra,Other,200,0.5,2016,2,6,1,1,400.0,450.0,400.0,450.0,400.0,450.0,550.0,416.6666666666667,421.42857142857144,432.14285714285717,453.3333333333333,26.726124191821032,24.86225790486787,0.0,0.0,0.0,-50.0,0.0,0.0,-11.11111111111111,2016-02-11,400.0,400.0,0.0
2016-02-10,Sugarcane,150,Thane,FAQ,Ulhasnagar,500,300,400,Maharashtra,Other,200,0.5,2016,2,6,2,1,400.0,400.0,450.0,400.0,450.0,450.0,550.0,416.6666666666667,421.42857142857144,428.57142857142856,448.3333333333333,26.726124191821032,25.677629550582413,0.0,-50.0,-50.0,-50.0,0.0,-11.11111111111111,-11.11111111111111,2016-02-12,,,
2016-02-11,Sugarcane,150,Thane,FAQ,Ulhasnagar,500,300,400,Maharashtra,Other,200,0.5,2016,2,6,3,1,400.0,400.0,400.0,400.0,450.0,450.0,450.0,400.0,414.2857142857143,425.0,443.3333333333333,24.397501824347636,25.94372608306668,0.0,0.0,-50.0,-50.0,0.0,-11.11111111111111,-11.11111111111111,2016-02-13,,,
2016-02-16,Sugarcane,150,Thane,FAQ,Ulhasnagar,500,300,400,Maharashtra,Other,200,0.5,2016,2,7,1,1,400.0,400.0,400.0,450.0,400.0,400.0,500.0,400.0,407.14285714285717,421.42857142857144,441.6666666666667,18.898223651280865,25.677629550581916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-02-18,,,
2016-02-17,Sugarcane,150,Thane,FAQ,Ulhasnagar,500,300,400,Maharashtra,Other,200,0.5,2016,2,7,2,1,400.0,400.0,400.0,400.0,400.0,450.0,600.0,400.0,407.14285714285717,421.42857142857144,438.3333333333333,18.898223651280865,25.677629550581916,0.0,0.0,0.0,-50.0,0.0,0.0,-11.11111111111111,2016-02-19,,,
2016-02-20,Sugarcane,150,Thane,FAQ,Ulhasnagar,500,300,400,Maharashtra,Other,200,0.5,2016,2,7,5,1,400.0,400.0,400.0,400.0,450.0,450.0,500.0,400.0,407.14285714285717,417.85714285714283,431.6666666666667,18.898223651280865,24.862257904866834,0.0,0.0,-50.0,-50.0,0.0,-11.11111111111111,-11.11111111111111,2016-02-22,,,
2016-02-29,Sugarcane,150,Thane,FAQ,Ulhasnagar,500,300,400,Maharashtra,Other,200,0.5,2016,2,9,0,1,400.0,400.0,400.0,400.0,400.0,450.0,500.0,400.0,400.0,414.2857142857143,428.3333333333333,0.0001760605652455989,23.440361546844407,0.0,0.0,0.0,-50.0,0.0,0.0,-11.11111111111111,2016-03-02,,,
2016-03-01,Sugarcane,150,Thane,FAQ,Ulhasnagar,500,300,400,Maharashtra,Other,200,0.5,2016,3,9,1,1,400.0,400.0,400.0,400.0,400.0,400.0,450.0,400.0,400.0,410.7142857142857,425.0,0.0001760605652455989,21.29076568122722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-03-03,450.0,450.0,12.5
2016-03-03,Sugarcane,150,Thane,FAQ,Ulhasnagar,500,300,450,Maharashtra,Other,200,0.75,2016,3,9,3,1,400.0,400.0,400.0,400.0,400.0,450.0,450.0,400.0,400.0,410.7142857142857,423.3333333333333,0.0001760605652455989,21.29076568122722,50.0,50.0,50.0,0.0,12.5,12.5,0.0,2016-03-05,,,
2016-03-04,Sugarcane,150,Thane,FAQ,Ulhasnagar,500,300,400,Maharashtra,Other,200,0.5,2016,3,9,4,1,450.0,400.0,400.0,400.0,400.0,450.0,500.0,416.6666666666667,407.14285714285717,410.7142857142857,423.3333333333333,18.898223651280865,21.29076568122722,-50.0,0.0,0.0,-50.0,-11.11111111111111,0.0,-11.11111111111111,2016-03-06,,,
2016-03-08,Sugarcane,150,Thane,FAQ,Ulhasnagar,500,300,400,Maharashtra,Other,200,0.5,2016,3,10,1,1,400.0,450.0,400.0,400.0,400.0,400.0,450.0,416.6666666666667,407.14285714285717,407.14285714285717,420.0,18.898223651280865,18.15682597995961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-03-10,,,
2016-03-09,Sugarcane,150,Thane,FAQ,Ulhasnagar,500,300,400,Maharashtra,Other,200,0.5,2016,3,10,2,1,400.0,400.0,450.0,400.0,400.0,400.0,350.0,416.6666666666667,407.14285714285717,407.14285714285717,418.3333333333333,18.898223651280865,18.15682597995961,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,2016-03-11,400.0,400.0,0.0
2016-03-11,Sugarcane,150,Thane,FAQ,Ulhasnagar,500,300,400,Maharashtra,Other,200,0.5,2016,3,10,4,1,400.0,400.0,400.0,400.0,400.0,450.0,400.0,400.0,407.14285714285717,407.14285714285717,420.0,18.898223651280865,18.15682597995961,0.0,0.0,0.0,-50.0,0.0,0.0,-11.11111111111111,2016-03-13,,,
2016-03-12,Sugarcane,150,Thane,FAQ,Ulhasnagar,500,300,400,Maharashtra,Other,200,0.5,2016,3,10,5,1,400.0,400.0,400.0,450.0,400.0,400.0,500.0,400.0,407.14285714285717,403.57142857142856,420.0,18.898223651280865,13.3630620954788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-03-14,400.0,400.0,0.0
2016-03-14,Sugarcane,150,Thane,FAQ,Ulhasnagar,500,300,400,Maharashtra,Other,200,0.5,2016,3,11,0,1,400.0,400.0,400.0,400.0,400.0,400.0,350.0,400.0,407.14285714285717,403.57142857142856,416.6666666666667,18.898223651280865,13.3630620954788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-03-16,400.0,400.0,0.0
2016-03-15,Sugarcane,150,Thane,FAQ,Ulhasnagar,500,300,400,Maharashtra,Other,200,0.5,2016,3,11,1,1,400.0,400.0,400.0,400.0,450.0,400.0,450.0,400.0,407.14285714285717,403.57142857142856,418.3333333333333,18.898223651280865,13.3630620954788,0.0,0.0,-50.0,0.0,0.0,-11.11111111111111,0.0,2016-03-17,400.0,400.0,0.0
2016-03-16,Sugarcane,150,Thane,FAQ,Ulhasnagar,500,300,400,Maharashtra,Other,200,0.5,2016,3,11,2,1,400.0,400.0,400.0,400.0,400.0,400.0,450.0,400.0,400.0,403.57142857142856,416.6666666666667,0.0001760605652455989,13.3630620954788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-03-18,,,
2016-03-17,Sugarcane,150,Thane,FAQ,Ulhasnagar,500,300,400,Maharashtra,Other,200,0.5,2016,3,11,3,1,400.0,400.0,400.0,400.0,400.0,400.0,450.0,400.0,400.0,403.57142857142856,415.0,0.0001760605652455989,13.3630620954788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-03-19,,,
2016-03-21,Sugarcane,150,Thane,FAQ,Ulhasnagar,500,300,400,Maharashtra,Other,200,0.5,2016,3,12,0,1,400.0,400.0,400.0,400.0,400.0,400.0,450.0,400.0,400.0,403.57142857142856,413.3333333333333,0.0001760605652455989,13.3630620954788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-03-23,,,
2016-03-22,Sugarcane,150,Thane,FAQ,Ulhasnagar,500,300,400,Maharashtra,Other,200,0.5,2016,3,12,1,1,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,403.57142857142856,411.6666666666667,0.0001760605652455989,13.3630620954788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-03-24,,,
2016-03-28,Sugarcane,150,Thane,FAQ,Ulhasnagar,500,300,400,Maharashtra,Other,200,0.5,2016,3,13,0,1,400.0,400.0,400.0,400.0,400.0,400.0,450.0,400.0,400.0,403.57142857142856,411.6666666666667,0.0001760605652455989,13.3630620954788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-03-30,,,
2016-03-29,Sugarcane,150,Thane,FAQ,Ulhasnagar,500,300,400,Maharashtra,Other,200,0.5,2016,3,13,1,1,400.0,400.0,400.0,400.0,400.0,400.0,450.0,400.0,400.0,403.57142857142856,410.0,0.0001760605652455989,13.3630620954788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-03-31,,,
2016-04-04,Sugarcane,150,Thane,FAQ,Ulhasnagar,500,300,400,Maharashtra,Other,200,0.5,2016,4,14,0,2,400.0,400.0,400.0,400.0,400.0,450.0,450.0,400.0,400.0,403.57142857142856,408.3333333333333,0.0001760605652455989,13.3630620954788,0.0,0.0,0.0,-50.0,0.0,0.0,-11.11111111111111,2016-04-06,300.0,300.0,-25.0
